HHID,tenur,hhinc,nwork,ncars,nchil,hhsiz,true_hhsiz,true_nwork,true_nchil,hhtype,puma,i_age,i_sex,race_,i_eth,i_inc,emply,indus,edu_q,tenur_hhinc_prox,tenur_hhsiz_prox,tenur_prox
1209,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1210,Owned with mortgage or loan,>150K,2,2+,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1211,Rented,101-150K,1,2+,0,3,3,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.3,Rented
1212,Owned free and clear,51-75K,0,1,0,4,4,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.4,Owned
1213,Owned with mortgage or loan,>150K,2,2+,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
1214,Rented,76-100K,1,0,1,3,3,1,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.3,Rented
1215,Owned free and clear,101-150K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
1216,Owned with mortgage or loan,>150K,2,2+,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
1217,Rented,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1218,Rented,>150K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1219,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1220,Rented,51-75K,2,2+,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.3,Rented
1221,Owned free and clear,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1222,Rented,51-75K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.2,Rented
1223,Owned with mortgage or loan,>150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
1224,Rented,26-50K,0,0,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.2,Rented
1225,Rented,101-150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.3,Rented
1226,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1227,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1228,Owned free and clear,>150K,1,0,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1229,Rented,1-25K,0,0,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.2,Rented
1230,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1231,Rented,>150K,1,0,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1232,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1233,Rented,76-100K,0,0,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.2,Rented
1234,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1235,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1236,Rented,>150K,2,0,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.4,Rented
1237,Rented,51-75K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.2,Rented
1238,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1239,Owned with mortgage or loan,>150K,1,1,1,3,3,1,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1240,Rented,101-150K,1,1,3+,5,5,1,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.5,Rented
1241,Owned with mortgage or loan,>150K,2,2+,3+,5,5,2,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.5,Owned
1242,Rented,51-75K,3+,0,0,3,3,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.3,Rented
1243,Owned with mortgage or loan,101-150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
1244,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1245,Rented,>150K,2,0,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
1246,Owned with mortgage or loan,>150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
1247,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1248,Owned free and clear,>150K,1,2+,0,3,3,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1249,Rented,101-150K,3+,0,0,4,4,4,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.4,Rented
1250,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1251,Rented,>150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1252,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1253,Owned free and clear,>150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1254,Owned free and clear,101-150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
1255,Owned with mortgage or loan,76-100K,3+,2+,0,6+,7,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.6+,Owned
1256,Rented,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1257,Owned free and clear,>150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
1258,Owned with mortgage or loan,101-150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
1259,Rented,>150K,2,2+,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
1260,Rented,>150K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1261,Rented,101-150K,2,1,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.3,Rented
1262,Owned with mortgage or loan,101-150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
1263,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1264,Owned with mortgage or loan,101-150K,3+,2+,1,6+,6,4,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.6+,Owned
1265,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1266,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
1267,Rented,101-150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.2,Rented
1268,Rented,>150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1269,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1270,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
1271,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
1272,Owned with mortgage or loan,>150K,0,0,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1273,Owned free and clear,101-150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
1274,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1275,Owned free and clear,101-150K,2,2+,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.3,Owned
1276,Rented,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1277,Owned free and clear,1-25K,1,1,1,3,3,1,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.3,Owned
1278,Rented,101-150K,1,1,3+,5,5,1,4,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.5,Rented
1279,Owned with mortgage or loan,>150K,2,2+,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1280,Rented,101-150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.4,Rented
1281,Rented,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1282,Rented,>150K,2,1,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
1283,Owned free and clear,51-75K,0,1,0,4,4,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.4,Owned
1284,Owned with mortgage or loan,>150K,3+,2+,0,5,5,4,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.5,Owned
1285,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1286,Owned free and clear,101-150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
1287,Owned free and clear,>150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
1288,Owned free and clear,>150K,1,0,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
1289,Owned free and clear,26-50K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.2,Owned
1290,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
1291,Rented,51-75K,2,2+,3+,5,5,2,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.5,Rented
1292,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1293,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1294,Owned with mortgage or loan,>150K,2,2+,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
1295,Rented,101-150K,2,2+,3+,6+,7,2,4,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.6+,Rented
1296,Rented,76-100K,2,1,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.3,Rented
1297,Rented,101-150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.2,Rented
1298,Rented,>150K,2,1,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
1299,Owned with mortgage or loan,>150K,0,0,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1300,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1301,Rented,51-75K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.2,Rented
1302,Owned free and clear,>150K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1303,Owned with mortgage or loan,101-150K,3+,2+,1,6+,6,5,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.6+,Owned
1304,Owned free and clear,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1305,Rented,51-75K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.2,Rented
1306,Rented,>150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1307,Owned with mortgage or loan,>150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
1308,Rented,101-150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.2,Rented
1309,Owned with mortgage or loan,>150K,2,2+,3+,5,5,2,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.5,Owned
1310,Owned with mortgage or loan,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1311,Rented,101-150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.3,Rented
1312,Owned free and clear,>150K,1,2+,1,3,3,1,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1313,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1314,Rented,101-150K,2,2+,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.3,Rented
1315,Owned free and clear,>150K,1,2+,1,3,3,1,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1316,Owned free and clear,26-50K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.2,Owned
1317,Owned with mortgage or loan,>150K,2,0,3+,5,5,2,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.5,Owned
1318,Owned with mortgage or loan,101-150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.3,Owned
1319,Rented,26-50K,1,0,3+,5,5,1,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.5,Rented
1320,Rented,>150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.4,Rented
1321,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1322,Owned with mortgage or loan,101-150K,3+,2+,1,5,5,4,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.5,Owned
1323,Rented,51-75K,2,2+,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.3,Rented
1324,Owned with mortgage or loan,101-150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
1325,Rented,26-50K,1,0,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.4,Rented
1326,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1327,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1328,Rented,>150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1329,Rented,>150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1330,Owned with mortgage or loan,101-150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.3,Owned
1331,Rented,76-100K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.2,Rented
1332,Rented,51-75K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.2,Rented
1333,Owned free and clear,>150K,1,2+,0,3,3,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1334,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1335,Rented,>150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1336,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
1337,Rented,26-50K,1,0,0,3,3,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.3,Rented
1338,Owned free and clear,1-25K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.2,Owned
1339,Owned with mortgage or loan,>150K,2,1,2+,6+,7,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.6+,Owned
1340,Rented,>150K,2,2+,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
1341,Owned with mortgage or loan,>150K,2,2+,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1342,Owned with mortgage or loan,>150K,2,2+,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
1343,Rented,76-100K,2,1,1,4,4,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.4,Rented
1344,Rented,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1345,Rented,>150K,1,1,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.4,Rented
1346,Owned with mortgage or loan,>150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
1347,Rented,>150K,1,2+,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.4,Rented
1348,Rented,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1349,Rented,51-75K,3+,1,0,4,4,4,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.4,Rented
1350,Rented,26-50K,3+,1,1,4,4,3,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.4,Rented
1351,Rented,51-75K,3+,1,1,5,5,3,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.5,Rented
1352,Rented,51-75K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.3,Rented
1353,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
1354,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1355,Owned with mortgage or loan,>150K,2,2+,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1356,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1357,Owned with mortgage or loan,>150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1358,Owned free and clear,101-150K,1,2+,0,3,3,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.3,Owned
1359,Owned with mortgage or loan,>150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
1360,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
1361,Rented,>150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1362,Rented,>150K,1,1,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.4,Rented
1363,Owned with mortgage or loan,51-75K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.2,Owned
1364,Rented,101-150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.2,Rented
1365,Rented,>150K,2,2+,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
1366,Rented,>150K,1,2+,0,3,3,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
1367,Owned with mortgage or loan,>150K,1,1,1,3,3,1,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1368,Owned with mortgage or loan,>150K,2,2+,3+,5,5,2,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.5,Owned
1369,Owned with mortgage or loan,>150K,3+,1,0,3,3,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
1370,Rented,76-100K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.2,Rented
1371,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1372,Owned with mortgage or loan,101-150K,3+,2+,0,6+,7,4,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.6+,Owned
1373,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1374,Rented,51-75K,1,0,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.4,Rented
1375,Rented,26-50K,0,0,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.2,Rented
1376,Rented,101-150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.3,Rented
1377,Rented,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1378,Owned free and clear,>150K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
1379,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1380,Owned free and clear,101-150K,3+,2+,0,3,3,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.3,Owned
1381,Rented,101-150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.2,Rented
1382,Rented,>150K,1,0,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
1383,Owned with mortgage or loan,>150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
1384,Owned free and clear,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
