HHID,tenur,hhinc,nwork,ncars,nchil,hhsiz,true_hhsiz,true_nwork,true_nchil,hhtype,puma,i_age,i_sex,race_,i_eth,i_inc,emply,indus,edu_q,tenur_prox,geoid
5176,Rented,76-100K,1,2+,0,3,3,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270009003
5177,Owned with mortgage or loan,51-75K,2,1,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005041
5178,Rented,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
5179,Rented,26-50K,2,1,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
5180,Owned free and clear,26-50K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004031
5181,Owned with mortgage or loan,101-150K,3+,2+,1,5,5,3,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004031
5182,Owned free and clear,101-150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009002
5183,Owned free and clear,51-75K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103001
5184,Owned free and clear,1-25K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
5185,Owned with mortgage or loan,101-150K,3+,2+,1,4,4,3,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
5186,Owned free and clear,76-100K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005013
5187,Rented,51-75K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
5188,Owned free and clear,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
5189,Owned with mortgage or loan,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
5190,Owned free and clear,51-75K,1,2+,1,3,3,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103003
5191,Owned with mortgage or loan,76-100K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004031
5192,Owned with mortgage or loan,51-75K,2,2+,0,3,3,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
5193,Owned free and clear,51-75K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101001
5194,Owned free and clear,1-25K,2,2+,2+,4,4,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390106021
5195,Owned free and clear,>150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
5196,Owned free and clear,76-100K,3+,1,0,4,4,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
5197,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
5198,Owned free and clear,51-75K,1,2+,1,3,3,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103003
5199,Owned with mortgage or loan,76-100K,1,2+,1,3,3,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005012
5200,Owned with mortgage or loan,101-150K,2,2+,1,3,3,2,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270008004
5201,Rented,26-50K,1,1,3+,5,5,1,3,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
5202,Owned free and clear,76-100K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103001
5203,Owned with mortgage or loan,51-75K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103003
5204,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
5205,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009002
5206,Owned with mortgage or loan,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005041
5207,Rented,51-75K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103021
5208,Owned free and clear,76-100K,2,2+,2+,4,4,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005042
5209,Owned with mortgage or loan,101-150K,2,2+,3+,5,5,2,3,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004031
5210,Owned free and clear,26-50K,1,2+,0,3,3,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
5211,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
5212,Rented,26-50K,2,2+,2+,4,4,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
5213,Owned with mortgage or loan,101-150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005012
5214,Owned with mortgage or loan,76-100K,3+,2+,1,6+,7,3,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103003
5215,Rented,26-50K,2,2+,3+,6+,7,2,3,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
5216,Owned with mortgage or loan,101-150K,2,2+,3+,5,5,2,3,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
5217,Owned free and clear,51-75K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270001012
5218,Owned free and clear,>150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004031
5219,Owned with mortgage or loan,76-100K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103001
5220,Owned free and clear,101-150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
5221,Owned with mortgage or loan,76-100K,2,2+,2+,4,4,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005042
5222,Owned with mortgage or loan,76-100K,2,2+,2+,4,4,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005042
5223,Owned with mortgage or loan,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
5224,Owned with mortgage or loan,76-100K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005031
5225,Owned free and clear,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
5226,Owned with mortgage or loan,51-75K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
5227,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
5228,Owned free and clear,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270008003
5229,Owned with mortgage or loan,26-50K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270008003
5230,Rented,101-150K,2,1,1,3,3,2,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103021
5231,Owned free and clear,26-50K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004031
5232,Owned with mortgage or loan,101-150K,2,2+,3+,5,5,2,3,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101001
5233,Owned free and clear,101-150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
5234,Rented,76-100K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
5235,Owned free and clear,1-25K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009002
5236,Rented,76-100K,1,2+,0,3,3,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005031
5237,Owned with mortgage or loan,101-150K,2,2+,0,3,3,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
5238,Owned with mortgage or loan,>150K,3+,2+,0,4,4,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
5239,Owned free and clear,26-50K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004031
5240,Owned with mortgage or loan,101-150K,2,2+,3+,5,5,2,3,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101001
5241,Owned with mortgage or loan,101-150K,2,2+,1,3,3,2,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005031
5242,Owned with mortgage or loan,101-150K,3+,2+,0,4,4,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
5243,Owned with mortgage or loan,1-25K,1,1,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
5244,Owned with mortgage or loan,51-75K,2,2+,2+,4,4,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005042
5245,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
5246,Owned with mortgage or loan,76-100K,3+,2+,1,4,4,3,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
5247,Owned free and clear,51-75K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005012
5248,Rented,76-100K,1,2+,0,3,3,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005031
5249,Owned with mortgage or loan,>150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
5250,Owned with mortgage or loan,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
5251,Owned with mortgage or loan,76-100K,3+,2+,1,4,4,3,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
5252,Owned with mortgage or loan,76-100K,2,1,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
5253,Owned with mortgage or loan,76-100K,3+,2+,0,4,4,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
5254,Owned with mortgage or loan,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
5255,Owned with mortgage or loan,51-75K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270001012
5256,Owned free and clear,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
5257,Owned with mortgage or loan,1-25K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
5258,Owned with mortgage or loan,76-100K,1,2+,1,3,3,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101001
5259,Rented,26-50K,2,1,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
5260,Owned with mortgage or loan,>150K,1,2+,0,6+,7,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005012
5261,Owned with mortgage or loan,51-75K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005011
5262,Owned with mortgage or loan,101-150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
5263,Owned with mortgage or loan,101-150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
5264,Rented,26-50K,2,2+,2+,4,4,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
5265,Owned free and clear,1-25K,1,1,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
5266,Owned free and clear,51-75K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270001012
5267,Rented,51-75K,2,1,3+,5,5,2,3,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
5268,Owned with mortgage or loan,101-150K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009002
5269,Owned with mortgage or loan,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270008003
5270,Owned with mortgage or loan,76-100K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103001
5271,Owned free and clear,>150K,3+,2+,0,6+,7,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103003
5272,Owned with mortgage or loan,76-100K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004031
5273,Owned free and clear,26-50K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270008003
5274,Owned with mortgage or loan,1-25K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
5275,Owned with mortgage or loan,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
5276,Owned with mortgage or loan,101-150K,3+,0,0,5,5,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004031
5277,Rented,51-75K,3+,1,3+,6+,7,3,3,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
5278,Owned with mortgage or loan,101-150K,2,2+,2+,4,4,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005042
5279,Owned with mortgage or loan,76-100K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103001
5280,Owned with mortgage or loan,101-150K,2,2+,3+,5,5,2,3,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101001
5281,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009003
5282,Owned free and clear,101-150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005012
5283,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
5284,Owned with mortgage or loan,101-150K,3+,2+,0,4,4,4,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
5285,Rented,51-75K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103021
5286,Owned with mortgage or loan,101-150K,3+,2+,1,4,4,3,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
5287,Owned with mortgage or loan,76-100K,3+,2+,0,5,5,4,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
5288,Owned with mortgage or loan,26-50K,1,1,1,3,3,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270008004
5289,Owned free and clear,>150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
5290,Owned free and clear,26-50K,2,1,0,3,3,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
5291,Rented,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103021
5292,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
5293,Owned with mortgage or loan,26-50K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005031
5294,Owned with mortgage or loan,51-75K,2,2+,2+,4,4,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005042
5295,Owned with mortgage or loan,51-75K,1,2+,1,3,3,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270001011
5296,Owned with mortgage or loan,51-75K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103003
5297,Owned with mortgage or loan,>150K,2,2+,1,3,3,2,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
5298,Owned with mortgage or loan,1-25K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270008002
5299,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
5300,Owned with mortgage or loan,101-150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
5301,Owned with mortgage or loan,76-100K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005011
5302,Owned with mortgage or loan,1-25K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
5303,Owned free and clear,1-25K,0,0,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270008002
5304,Owned with mortgage or loan,51-75K,1,1,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
5305,Rented,26-50K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103021
5306,Owned free and clear,1-25K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
5307,Rented,76-100K,1,2+,0,3,3,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005031
5308,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
5309,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
5310,Rented,26-50K,1,1,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
5311,Owned with mortgage or loan,76-100K,3+,2+,0,6+,8,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390106021
5312,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009003
5313,Rented,51-75K,2,2+,2+,5,5,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
5314,Owned with mortgage or loan,51-75K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004031
5315,Owned free and clear,51-75K,1,2+,1,3,3,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103003
5316,Owned with mortgage or loan,51-75K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005011
5317,Owned free and clear,76-100K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103001
5318,Owned free and clear,101-150K,2,2+,1,3,3,2,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
5319,Rented,76-100K,3+,2+,3+,6+,8,4,3,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005033
5320,Owned with mortgage or loan,51-75K,2,1,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
5321,Owned with mortgage or loan,101-150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
5322,Rented,76-100K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270009005
5323,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
5324,Rented,26-50K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
5325,Owned with mortgage or loan,101-150K,2,2+,0,3,3,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
5326,Owned free and clear,101-150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009002
5327,Owned with mortgage or loan,51-75K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005042
5328,Owned free and clear,101-150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005031
5329,Owned with mortgage or loan,>150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004031
5330,Rented,101-150K,2,2+,2+,4,4,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
5331,Rented,26-50K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
5332,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005041
5333,Owned free and clear,1-25K,2,2+,0,4,4,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
5334,Rented,76-100K,3+,2+,2+,6+,7,3,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005033
5335,Owned with mortgage or loan,101-150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
5336,Owned with mortgage or loan,>150K,2,2+,2+,4,4,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005042
5337,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
5338,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
5339,Owned with mortgage or loan,>150K,1,1,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
5340,Owned free and clear,51-75K,1,1,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103001
5341,Owned free and clear,>150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
5342,Owned with mortgage or loan,>150K,3+,2+,0,4,4,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
5343,Owned free and clear,101-150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005012
5344,Owned with mortgage or loan,101-150K,3+,2+,0,4,4,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
5345,Owned with mortgage or loan,101-150K,2,2+,0,3,3,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
5346,Owned free and clear,1-25K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005031
5347,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
5348,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
5349,Owned with mortgage or loan,101-150K,1,2+,1,4,4,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
5350,Owned with mortgage or loan,101-150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009002
5351,Owned with mortgage or loan,76-100K,2,2+,1,3,3,2,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005032
5352,Owned with mortgage or loan,26-50K,1,1,1,3,3,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270001011
5353,Rented,51-75K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103021
5354,Rented,26-50K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
5355,Owned free and clear,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
5356,Rented,76-100K,2,2+,0,3,3,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103021
5357,Rented,51-75K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103021
5358,Owned with mortgage or loan,>150K,2,2+,1,3,3,2,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101001
5359,Owned free and clear,1-25K,0,2+,0,5,5,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
5360,Owned free and clear,101-150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009002
5361,Owned with mortgage or loan,101-150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
5362,Rented,26-50K,2,1,3+,5,5,2,3,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
5363,Owned free and clear,1-25K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005031
5364,Rented,51-75K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
5365,Owned with mortgage or loan,76-100K,1,2+,1,3,3,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101001
5366,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004032
